Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
Low,Low,Very Low,Autumn,Very Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Low
Very Low,Low,Very Low,Autumn,High,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Low,Very Low
Very Low,Low,Very Low,Autumn,Very Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Autumn,Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Very High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Very High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Very High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Very High,Very High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,Low,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Autumn,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Summer,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Low,Very Low,Summer,Low,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,High,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Social_distancing,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,High,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,High,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Very Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Weak_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Very Low,Very Low
Very Low,Very Low,Very Low,Summer,Very Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Very Low,Very Low,Summer,High,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Very Low,Very Low,Summer,Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Very Low,Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Very Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Very Low,Very Low,Low,Very Low,Very Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Summer,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Low,Low,Very Low,Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Very Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Very Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,Low,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,Low,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,Yes,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,Low,Initial,Moderate_lockdown,Low,No,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,Low,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,High,Very Low,Spring,Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,High,Very Low,High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,High,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
Very Low,Very High,Very Low,Spring,Very Low,Very Low,Very High,Very Low,High,Initial,Severe_lockdown,Low,No,Very High,Very Low,High,Very Low
